timestamp,open,high,low,close
1787225880000,4480.365,4480.845,4479.735,4480.395
1787225940000,4480.445,4482.095,4480.065,4481.585
1787226000000,4481.585,4482.425,4478.615,4478.775
1787226060000,4478.825,4479.295,4476.665,4478.555
1787226120000,4478.655,4478.745,4477.035,4477.735
1787226180000,4477.725,4478.515,4476.305,4476.825
1787226240000,4476.905,4477.325,4473.985,4474.575
1787226300000,4474.715,4475.605,4469.505,4470.865
1787226360000,4470.805,4471.055,4468.205,4468.445
1787226420000,4468.475,4470.895,4467.605,4469.885
1787226480000,4469.815,4470.245,4465.565,4468.345
1787226540000,4468.945,4472.245,4468.945,4470.995
1787226600000,4470.835,4472.755,4469.685,4470.385
1787226660000,4470.465,4470.465,4468.845,4469.635
1787226720000,4469.815,4469.875,4466.995,4467.555
1787226780000,4467.535,4470.755,4467.315,4468.425
1787226840000,4468.085,4468.085,4466.065,4466.965
1787226900000,4467.075,4470.175,4466.825,4470.155
1787226960000,4470.275,4471.185,4466.845,4467.675
1787227020000,4467.565,4468.205,4465.295,4467.045
1787227080000,4467.155,4467.745,4466.615,4466.995
1787227140000,4466.995,4467.205,4465.705,4466.865
1787227200000,4467.065,4467.145,4461.485,4461.795
1787227260000,4461.875,4462.045,4458.835,4458.875
1787227320000,4458.845,4461.205,4457.755,4459.165
1787227380000,4459.245,4460.755,4457.875,4459.275
1787227440000,4459.295,4459.655,4457.055,4458.025
1787227500000,4458.025,4459.355,4453.635,4455.985
1787227560000,4456.025,4456.055,4450.595,4451.245
1787227620000,4451.075,4455.125,4450.365,4453.335
1787227680000,4453.785,4458.235,4453.275,4455.735
1787227740000,4455.685,4457.155,4454.815,4456.785
1787227800000,4456.825,4460.955,4456.515,4459.855
1787227860000,4459.855,4460.915,4458.795,4460.475
1787227920000,4460.365,4463.875,4459.775,4463.645
1787227980000,4463.775,4465.925,4463.595,4465.595
1787228040000,4465.685,4466.175,4462.345,4462.345
1787228100000,4462.325,4465.795,4462.145,4463.535
1787228160000,4463.505,4463.945,4462.085,4463.205
1787228220000,4463.205,4466.195,4462.425,4466.015
1787228280000,4465.975,4466.755,4464.755,4465.115
1787228340000,4465.095,4467.365,4464.125,4466.895
1787228400000,4466.785,4467.725,4462.115,4462.115
1787228460000,4461.715,4464.605,4461.685,4463.295
1787228520000,4463.245,4464.405,4462.475,4463.565
1787228580000,4463.545,4464.875,4462.775,4464.345
1787228640000,4464.315,4466.605,4462.535,4463.725
1787228700000,4463.715,4463.725,4458.025,4458.365
1787228760000,4458.365,4458.655,4456.775,4458.515
1787228820000,4458.465,4459.565,4457.905,4459.355
1787228880000,4459.485,4460.425,4457.745,4457.845
1787228940000,4457.715,4459.345,4457.715,4459.205
1787229000000,4459.315,4460.845,4456.865,4457.995
1787229060000,4457.895,4458.025,4454.325,4454.905
1787229120000,4454.795,4455.355,4453.545,4455.115
